8838,Match803,inCity,CitySydney
8839,Match803,inCountry,CountryAustralia
8840,Match803,isNeutral,False
8841,Match803,atYear,1924
8842,Match803,homeScores,0
8843,Match803,awayScores,1
8844,TeamCatalonia,isHomeTeam,Match806
8845,TeamBasqueCountry,isAwayTeam,Match806
8846,TeamCatalonia,loserOf,Match806
8847,TeamBasqueCountry,winnerOf,Match806
8848,Match806,inTournament,TournamentFriendly
8849,Match806,inCity,CityBarcelona
8850,Match806,inCountry,CountrySpain
8851,Match806,isNeutral,False
8852,Match806,atYear,1924
8853,Match806,homeScores,1
8854,Match806,awayScores,2
8855,TeamDenmark,isHomeTeam,Match804
8856,TeamSweden,isAwayTeam,Match804
8857,TeamDenmark,loserOf,Match804
8858,TeamSweden,winnerOf,Match804
8859,Match804,inTournament,TournamentNordicChampionship
8860,Match804,inCity,CityCopenhagen
8861,Match804,inCountry,CountryDenmark
8862,Match804,isNeutral,False
8863,Match804,atYear,1924
8864,Match804,homeScores,2
8865,Match804,awayScores,3
8866,TeamNorway,isHomeTeam,Match805
8867,TeamGermany,isAwayTeam,Match805
8868,TeamNorway,loserOf,Match805
8869,TeamGermany,winnerOf,Match805
8870,Match805,inTournament,TournamentFriendly
8871,Match805,inCity,CityKristiania
8872,Match805,inCountry,CountryNorway
8873,Match805,isNeutral,False
8874,Match805,atYear,1924
8875,Match805,homeScores,0
8876,Match805,awayScores,2
8877,TeamFinland,isHomeTeam,Match807
8878,TeamTurkey,isAwayTeam,Match807
8879,TeamFinland,loserOf,Match807
8880,TeamTurkey,winnerOf,Match807
8881,Match807,inTournament,TournamentFriendly
8882,Match807,inCity,CityHelsinki
8883,Match807,inCountry,CountryFinland
8884,Match807,isNeutral,False
8885,Match807,atYear,1924
8886,Match807,homeScores,2
8887,Match807,awayScores,4
8888,TeamEstonia,isHomeTeam,Match808
8889,TeamTurkey,isAwayTeam,Match808
8890,TeamEstonia,loserOf,Match808
8891,TeamTurkey,winnerOf,Match808
8892,Match808,inTournament,TournamentFriendly
8893,Match808,inCity,CityTallinn
8894,Match808,inCountry,CountryEstonia
8895,Match808,isNeutral,False
8896,Match808,atYear,1924
8897,Match808,homeScores,1
8898,Match808,awayScores,4
8899,TeamAustria,isHomeTeam,Match809
8900,TeamEgypt,isAwayTeam,Match809
8901,TeamAustria,winnerOf,Match809
8902,TeamEgypt,loserOf,Match809
8903,Match809,inTournament,TournamentFriendly
8904,Match809,inCity,CityVienna
8905,Match809,inCountry,CountryAustria
8906,Match809,isNeutral,False
8907,Match809,atYear,1924
8908,Match809,homeScores,3
8909,Match809,awayScores,1
8910,TeamLatvia,isHomeTeam,Match810
8911,TeamTurkey,isAwayTeam,Match810
8912,TeamLatvia,loserOf,Match810
8913,TeamTurkey,winnerOf,Match810
8914,Match810,inTournament,TournamentFriendly
8915,Match810,inCity,CityRiga
8916,Match810,inCountry,CountryLatvia
8917,Match810,isNeutral,False
8918,Match810,atYear,1924
8919,Match810,homeScores,1
8920,Match810,awayScores,3
8921,TeamAustralia,isHomeTeam,Match811
8922,TeamCanada,isAwayTeam,Match811
8923,TeamAustralia,winnerOf,Match811
8924,TeamCanada,loserOf,Match811
8925,Match811,inTournament,TournamentFriendly
8926,Match811,inCity,CitySydney
8927,Match811,inCountry,CountryAustralia
8928,Match811,isNeutral,False
8929,Match811,atYear,1924
8930,Match811,homeScores,4
8931,Match811,awayScores,1
8932,TeamAustralia,isHomeTeam,Match812
8933,TeamCanada,isAwayTeam,Match812
8934,TeamAustralia,draws,Match812
8935,TeamCanada,draws,Match812
8936,Match812,inTournament,TournamentFriendly
8937,Match812,inCity,CityNewcastle
8938,Match812,inCountry,CountryAustralia
8939,Match812,isNeutral,False
8940,Match812,atYear,1924
8941,Match812,homeScores,0
8942,Match812,awayScores,0
8943,TeamSweden,isHomeTeam,Match814
8944,TeamEgypt,isAwayTeam,Match814
8945,TeamSweden,winnerOf,Match814
8946,TeamEgypt,loserOf,Match814
8947,Match814,inTournament,TournamentFriendly
8948,Match814,inCity,CityStockholm
8949,Match814,inCountry,CountrySweden
8950,Match814,isNeutral,False
8951,Match814,atYear,1924
8952,Match814,homeScores,5
8953,Match814,awayScores,0
8954,TeamPoland,isHomeTeam,Match813
8955,TeamTurkey,isAwayTeam,Match813
8956,TeamPoland,winnerOf,Match813
8957,TeamTurkey,loserOf,Match813
8958,Match813,inTournament,TournamentFriendly
8959,Match813,inCity,CityŁódź
8960,Match813,inCountry,CountryPoland
8961,Match813,isNeutral,False
8962,Match813,atYear,1924
8963,Match813,homeScores,2
8964,Match813,awayScores,0
8965,TeamAustralia,isHomeTeam,Match815
8966,TeamCanada,isAwayTeam,Match815
8967,TeamAustralia,loserOf,Match815
8968,TeamCanada,winnerOf,Match815
8969,Match815,inTournament,TournamentFriendly
8970,Match815,inCity,CityAdelaide
8971,Match815,inCountry,CountryAustralia
8972,Match815,isNeutral,False
8973,Match815,atYear,1924
8974,Match815,homeScores,1
8975,Match815,awayScores,4
8976,TeamSweden,isHomeTeam,Match816
8977,TeamEstonia,isAwayTeam,Match816
8978,TeamSweden,winnerOf,Match816
8979,TeamEstonia,loserOf,Match816
8980,Match816,inTournament,TournamentFriendly
8981,Match816,inCity,CityStockholm
8982,Match816,inCountry,CountrySweden
8983,Match816,isNeutral,False
8984,Match816,atYear,1924
8985,Match816,homeScores,5
8986,Match816,awayScores,2
8987,TeamAustralia,isHomeTeam,Match817
8988,TeamCanada,isAwayTeam,Match817
8989,TeamAustralia,winnerOf,Match817
8990,TeamCanada,loserOf,Match817
8991,Match817,inTournament,TournamentFriendly
8992,Match817,inCity,CitySydney
8993,Match817,inCountry,CountryAustralia
8994,Match817,isNeutral,False
8995,Match817,atYear,1924
8996,Match817,homeScores,1
8997,Match817,awayScores,0
8998,TeamFinland,isHomeTeam,Match818
8999,TeamSweden,isAwayTeam,Match818
9000,TeamFinland,loserOf,Match818
9001,TeamSweden,winnerOf,Match818
9002,Match818,inTournament,TournamentFriendly
9003,Match818,inCity,CityHelsinki
9004,Match818,inCountry,CountryFinland
9005,Match818,isNeutral,False
9006,Match818,atYear,1924
9007,Match818,homeScores,5
9008,Match818,awayScores,7
9009,TeamPoland,isHomeTeam,Match819
9010,TeamFinland,isAwayTeam,Match819
9011,TeamPoland,winnerOf,Match819
9012,TeamFinland,loserOf,Match819
9013,Match819,inTournament,TournamentFriendly
9014,Match819,inCity,CityWarsaw
9015,Match819,inCountry,CountryPoland
9016,Match819,isNeutral,False
9017,Match819,atYear,1924
9018,Match819,homeScores,1
9019,Match819,awayScores,0
9020,TeamLatvia,isHomeTeam,Match820
9021,TeamFinland,isAwayTeam,Match820
9022,TeamLatvia,loserOf,Match820
9023,TeamFinland,winnerOf,Match820
9024,Match820,inTournament,TournamentFriendly
9025,Match820,inCity,CityRiga
9026,Match820,inCountry,CountryLatvia
9027,Match820,isNeutral,False
9028,Match820,atYear,1924
9029,Match820,homeScores,0
9030,Match820,awayScores,2
9031,TeamFinland,isHomeTeam,Match821
9032,TeamNorway,isAwayTeam,Match821
9033,TeamFinland,winnerOf,Match821
9034,TeamNorway,loserOf,Match821
9035,Match821,inTournament,TournamentFriendly
9036,Match821,inCity,CityHelsinki
9037,Match821,inCountry,CountryFinland
9038,Match821,isNeutral,False
9039,Match821,atYear,1924
9040,Match821,homeScores,2
9041,Match821,awayScores,0
9042,TeamEstonia,isHomeTeam,Match822
9043,TeamLithuania,isAwayTeam,Match822
9044,TeamEstonia,loserOf,Match822
9045,TeamLithuania,winnerOf,Match822
9046,Match822,inTournament,TournamentFriendly
9047,Match822,inCity,CityTallinn
9048,Match822,inCountry,CountryEstonia
9049,Match822,isNeutral,False
9050,Match822,atYear,1924
9051,Match822,homeScores,1
9052,Match822,awayScores,2
9053,TeamHungary,isHomeTeam,Match825
9054,TeamPoland,isAwayTeam,Match825
9055,TeamHungary,winnerOf,Match825
9056,TeamPoland,loserOf,Match825
9057,Match825,inTournament,TournamentFriendly
9058,Match825,inCity,CityBudapest
9059,Match825,inCountry,CountryHungary
9060,Match825,isNeutral,False
9061,Match825,atYear,1924
9062,Match825,homeScores,4
9063,Match825,awayScores,0
9064,TeamCzechoslovakia,isHomeTeam,Match823
9065,TeamRomania,isAwayTeam,Match823
9066,TeamCzechoslovakia,winnerOf,Match823
9067,TeamRomania,loserOf,Match823
9068,Match823,inTournament,TournamentFriendly
9069,Match823,inCity,CityPrague
9070,Match823,inCountry,CountryCzechoslovakia
9071,Match823,isNeutral,False
9072,Match823,atYear,1924
9073,Match823,homeScores,4
9074,Match823,awayScores,1
9075,TeamGermany,isHomeTeam,Match824
9076,TeamSweden,isAwayTeam,Match824
9077,TeamGermany,loserOf,Match824
9078,TeamSweden,winnerOf,Match824
9079,Match824,inTournament,TournamentFriendly
9080,Match824,inCity,CityBerlin
9081,Match824,inCountry,CountryGermany
9082,Match824,isNeutral,False
9083,Match824,atYear,1924
9084,Match824,homeScores,1
9085,Match824,awayScores,4
9086,TeamAustria,isHomeTeam,Match826
9087,TeamHungary,isAwayTeam,Match826
9088,TeamAustria,winnerOf,Match826
9089,TeamHungary,loserOf,Match826
9090,Match826,inTournament,TournamentFriendly
9091,Match826,inCity,CityVienna
9092,Match826,inCountry,CountryAustria
9093,Match826,isNeutral,False
9094,Match826,atYear,1924
9095,Match826,homeScores,2
9096,Match826,awayScores,1
9097,TeamFinland,isHomeTeam,Match827
9098,TeamEstonia,isAwayTeam,Match827
9099,TeamFinland,winnerOf,Match827
9100,TeamEstonia,loserOf,Match827
9101,Match827,inTournament,TournamentFriendly
9102,Match827,inCity,CityHelsinki
9103,Match827,inCountry,CountryFinland
9104,Match827,isNeutral,False
9105,Match827,atYear,1924
9106,Match827,homeScores,4
9107,Match827,awayScores,0
9108,TeamNorway,isHomeTeam,Match828
9109,TeamDenmark,isAwayTeam,Match828
9110,TeamNorway,loserOf,Match828
9111,TeamDenmark,winnerOf,Match828
9112,Match828,inTournament,TournamentNordicChampionship
9113,Match828,inCity,CityKristiania
9114,Match828,inCountry,CountryNorway
9115,Match828,isNeutral,False
9116,Match828,atYear,1924
9117,Match828,homeScores,1
9118,Match828,awayScores,3
9119,TeamSweden,isHomeTeam,Match830
9120,TeamNorway,isAwayTeam,Match830
9121,TeamSweden,winnerOf,Match830
9122,TeamNorway,loserOf,Match830
9123,Match830,inTournament,TournamentNordicChampionship
9124,Match830,inCity,CitySolna
9125,Match830,inCountry,CountrySweden
9126,Match830,isNeutral,False
9127,Match830,atYear,1924
9128,Match830,homeScores,6
9129,Match830,awayScores,1
9130,TeamHungary,isHomeTeam,Match829
9131,TeamGermany,isAwayTeam,Match829
9132,TeamHungary,winnerOf,Match829
9133,TeamGermany,loserOf,Match829
9134,Match829,inTournament,TournamentFriendly
9135,Match829,inCity,CityBudapest
9136,Match829,inCountry,CountryHungary
9137,Match829,isNeutral,False
9138,Match829,atYear,1924
9139,Match829,homeScores,4
9140,Match829,awayScores,1
9141,TeamUruguay,isHomeTeam,Match831
9142,TeamArgentina,isAwayTeam,Match831
9143,TeamUruguay,draws,Match831
9144,TeamArgentina,draws,Match831
9145,Match831,inTournament,TournamentFriendly
9146,Match831,inCity,CityMontevideo
9147,Match831,inCountry,CountryUruguay
9148,Match831,isNeutral,False
9149,Match831,atYear,1924
9150,Match831,homeScores,1
9151,Match831,awayScores,1
9152,TeamNorthernIreland,isHomeTeam,Match832
9153,TeamSouthAfrica,isAwayTeam,Match832
9154,TeamNorthernIreland,loserOf,Match832
9155,TeamSouthAfrica,winnerOf,Match832
9156,Match832,inTournament,TournamentFriendly
9157,Match832,inCity,CityBelfast
9158,Match832,inCountry,CountryNorthernIreland
9159,Match832,isNeutral,False
9160,Match832,atYear,1924
9161,Match832,homeScores,1
9162,Match832,awayScores,2
9163,TeamYugoslavia,isHomeTeam,Match833
9164,TeamCzechoslovakia,isAwayTeam,Match833
9165,TeamYugoslavia,loserOf,Match833
9166,TeamCzechoslovakia,winnerOf,Match833
9167,Match833,inTournament,TournamentFriendly
9168,Match833,inCity,CityZagreb
9169,Match833,inCountry,CountryYugoslavia
9170,Match833,isNeutral,False
9171,Match833,atYear,1924
9172,Match833,homeScores,0
9173,Match833,awayScores,2
9174,TeamArgentina,isHomeTeam,Match834
9175,TeamUruguay,isAwayTeam,Match834
9176,TeamArgentina,winnerOf,Match834
9177,TeamUruguay,loserOf,Match834
9178,Match834,inTournament,TournamentFriendly
9179,Match834,inCity,CityBuenosAires
9180,Match834,inCountry,CountryArgentina
9181,Match834,isNeutral,False
9182,Match834,atYear,1924
9183,Match834,homeScores,2
9184,Match834,awayScores,1
9185,TeamDenmark,isHomeTeam,Match835
9186,TeamBelgium,isAwayTeam,Match835
9187,TeamDenmark,winnerOf,Match835
9188,TeamBelgium,loserOf,Match835
9189,Match835,inTournament,TournamentFriendly
9190,Match835,inCity,CityCopenhagen
9191,Match835,inCountry,CountryDenmark
9192,Match835,isNeutral,False
9193,Match835,atYear,1924
9194,Match835,homeScores,2
9195,Match835,awayScores,1
9196,TeamArgentina,isHomeTeam,Match836
9197,TeamParaguay,isAwayTeam,Match836
9198,TeamArgentina,draws,Match836
9199,TeamParaguay,draws,Match836
9200,Match836,inTournament,TournamentCopaAmérica
9201,Match836,inCity,CityMontevideo
9202,Match836,inCountry,CountryUruguay
9203,Match836,isNeutral,True
9204,Match836,atYear,1924
9205,Match836,homeScores,0
9206,Match836,awayScores,0
9207,TeamLatvia,isHomeTeam,Match837
9208,TeamEstonia,isAwayTeam,Match837
9209,TeamLatvia,winnerOf,Match837
9210,TeamEstonia,loserOf,Match837
9211,Match837,inTournament,TournamentFriendly
9212,Match837,inCity,CityRiga
9213,Match837,inCountry,CountryLatvia
9214,Match837,isNeutral,False
9215,Match837,atYear,1924
9216,Match837,homeScores,2
9217,Match837,awayScores,0
9218,TeamUruguay,isHomeTeam,Match838
9219,TeamChile,isAwayTeam,Match838
9220,TeamUruguay,winnerOf,Match838
9221,TeamChile,loserOf,Match838
9222,Match838,inTournament,TournamentCopaAmérica
9223,Match838,inCity,CityMontevideo
9224,Match838,inCountry,CountryUruguay
9225,Match838,isNeutral,False
9226,Match838,atYear,1924
9227,Match838,homeScores,5
9228,Match838,awayScores,0
9229,TeamEngland,isHomeTeam,Match839
9230,TeamNorthernIreland,isAwayTeam,Match839
9231,TeamEngland,winnerOf,Match839
9232,TeamNorthernIreland,loserOf,Match839
9233,Match839,inTournament,TournamentBritishChampionship
9234,Match839,inCity,CityLiverpool
9235,Match839,inCountry,CountryEngland
9236,Match839,isNeutral,False
9237,Match839,atYear,1924
9238,Match839,homeScores,3
9239,Match839,awayScores,1
9240,TeamArgentina,isHomeTeam,Match840
9241,TeamChile,isAwayTeam,Match840
9242,TeamArgentina,winnerOf,Match840
9243,TeamChile,loserOf,Match840
9244,Match840,inTournament,TournamentCopaAmérica
9245,Match840,inCity,CityMontevideo
9246,Match840,inCountry,CountryUruguay
9247,Match840,isNeutral,True
9248,Match840,atYear,1924
9249,Match840,homeScores,2
9250,Match840,awayScores,0
9251,TeamUruguay,isHomeTeam,Match841
9252,TeamParaguay,isAwayTeam,Match841
9253,TeamUruguay,winnerOf,Match841
9254,TeamParaguay,loserOf,Match841
9255,Match841,inTournament,TournamentCopaAmérica
9256,Match841,inCity,CityMontevideo
9257,Match841,inCountry,CountryUruguay
9258,Match841,isNeutral,False
9259,Match841,atYear,1924
9260,Match841,homeScores,3
9261,Match841,awayScores,1
9262,TeamChile,isHomeTeam,Match842
9263,TeamParaguay,isAwayTeam,Match842
9264,TeamChile,loserOf,Match842
9265,TeamParaguay,winnerOf,Match842
9266,Match842,inTournament,TournamentCopaAmérica
9267,Match842,inCity,CityMontevideo
9268,Match842,inCountry,CountryUruguay
9269,Match842,isNeutral,True
9270,Match842,atYear,1924
9271,Match842,homeScores,1
9272,Match842,awayScores,3
9273,TeamUruguay,isHomeTeam,Match844
9274,TeamArgentina,isAwayTeam,Match844
9275,TeamUruguay,draws,Match844
9276,TeamArgentina,draws,Match844
9277,Match844,inTournament,TournamentCopaAmérica
9278,Match844,inCity,CityMontevideo
9279,Match844,inCountry,CountryUruguay
9280,Match844,isNeutral,False
9281,Match844,atYear,1924
9282,Match844,homeScores,0
9283,Match844,awayScores,0
9284,TeamNetherlands,isHomeTeam,Match843
9285,TeamSouthAfrica,isAwayTeam,Match843
9286,TeamNetherlands,winnerOf,Match843
9287,TeamSouthAfrica,loserOf,Match843
9288,Match843,inTournament,TournamentFriendly
9289,Match843,inCity,CityAmsterdam
9290,Match843,inCountry,CountryNetherlands
9291,Match843,isNeutral,False
9292,Match843,atYear,1924
9293,Match843,homeScores,2
9294,Match843,awayScores,1
9295,TeamAustria,isHomeTeam,Match845
9296,TeamSweden,isAwayTeam,Match845
9297,TeamAustria,draws,Match845
9298,TeamSweden,draws,Match845
9299,Match845,inTournament,TournamentFriendly
9300,Match845,inCity,CityVienna
9301,Match845,inCountry,CountryAustria
9302,Match845,isNeutral,False
9303,Match845,atYear,1924
9304,Match845,homeScores,1
9305,Match845,awayScores,1
9306,TeamBelgium,isHomeTeam,Match846
9307,TeamFrance,isAwayTeam,Match846
9308,TeamBelgium,winnerOf,Match846
9309,TeamFrance,loserOf,Match846
9310,Match846,inTournament,TournamentFriendly
9311,Match846,inCity,CityBrussels
9312,Match846,inCountry,CountryBelgium
9313,Match846,isNeutral,False
9314,Match846,atYear,1924
9315,Match846,homeScores,3
9316,Match846,awayScores,0
9317,TeamItaly,isHomeTeam,Match847
9318,TeamSweden,isAwayTeam,Match847
9319,TeamItaly,draws,Match847
9320,TeamSweden,draws,Match847
9321,Match847,inTournament,TournamentFriendly
9322,Match847,inCity,CityMilan
9323,Match847,inCountry,CountryItaly
9324,Match847,isNeutral,False
9325,Match847,atYear,1924
9326,Match847,homeScores,2
9327,Match847,awayScores,2
9328,TeamRussia,isHomeTeam,Match848
9329,TeamTurkey,isAwayTeam,Match848
9330,TeamRussia,winnerOf,Match848
9331,TeamTurkey,loserOf,Match848
9332,Match848,inTournament,TournamentFriendly
9333,Match848,inCity,CityMoscow
9334,Match848,inCountry,CountrySovietUnion
9335,Match848,isNeutral,False
9336,Match848,atYear,1924
9337,Match848,homeScores,3
9338,Match848,awayScores,0
9339,TeamGermany,isHomeTeam,Match849
9340,TeamItaly,isAwayTeam,Match849
9341,TeamGermany,loserOf,Match849
9342,TeamItaly,winnerOf,Match849
9343,Match849,inTournament,TournamentFriendly
9344,Match849,inCity,CityDuisburg
9345,Match849,inCountry,CountryGermany
9346,Match849,isNeutral,False
9347,Match849,atYear,1924
9348,Match849,homeScores,0
9349,Match849,awayScores,1
9350,TeamEngland,isHomeTeam,Match850
9351,TeamBelgium,isAwayTeam,Match850
9352,TeamEngland,winnerOf,Match850
9353,TeamBelgium,loserOf,Match850
9354,Match850,inTournament,TournamentFriendly
9355,Match850,inCity,CityWestBromwich
9356,Match850,inCountry,CountryEngland
9357,Match850,isNeutral,False
9358,Match850,atYear,1924
9359,Match850,homeScores,4
9360,Match850,awayScores,0
9361,TeamGermany,isHomeTeam,Match851
9362,TeamSwitzerland,isAwayTeam,Match851
9363,TeamGermany,draws,Match851
9364,TeamSwitzerland,draws,Match851
9365,Match851,inTournament,TournamentFriendly
9366,Match851,inCity,CityStuttgart
9367,Match851,inCountry,CountryGermany
9368,Match851,isNeutral,False
9369,Match851,atYear,1924
9370,Match851,homeScores,1
9371,Match851,awayScores,1
9372,TeamSpain,isHomeTeam,Match852
9373,TeamAustria,isAwayTeam,Match852
9374,TeamSpain,winnerOf,Match852
9375,TeamAustria,loserOf,Match852
9376,Match852,inTournament,TournamentFriendly
9377,Match852,inCity,CityBarcelona
9378,Match852,inCountry,CountrySpain
9379,Match852,isNeutral,False
9380,Match852,atYear,1924
9381,Match852,homeScores,2
9382,Match852,awayScores,1
9383,TeamScotland,isHomeTeam,Match853
9384,TeamWales,isAwayTeam,Match853
9385,TeamScotland,winnerOf,Match853
9386,TeamWales,loserOf,Match853
9387,Match853,inTournament,TournamentBritishChampionship
9388,Match853,inCity,CityEdinburgh
9389,Match853,inCountry,CountryScotland
9390,Match853,isNeutral,False
9391,Match853,atYear,1925
9392,Match853,homeScores,3
9393,Match853,awayScores,1
9394,TeamLuxembourg,isHomeTeam,Match854
9395,TeamBrittany,isAwayTeam,Match854
9396,TeamLuxembourg,draws,Match854
9397,TeamBrittany,draws,Match854
9398,Match854,inTournament,TournamentFriendly
9399,Match854,inCity,CityLuxembourg
9400,Match854,inCountry,CountryLuxembourg
9401,Match854,isNeutral,False
9402,Match854,atYear,1925
9403,Match854,homeScores,1
9404,Match854,awayScores,1
9405,TeamNorthernIreland,isHomeTeam,Match855
9406,TeamScotland,isAwayTeam,Match855
9407,TeamNorthernIreland,loserOf,Match855
9408,TeamScotland,winnerOf,Match855
9409,Match855,inTournament,TournamentBritishChampionship
9410,Match855,inCity,CityBelfast
9411,Match855,inCountry,CountryNorthernIreland
9412,Match855,isNeutral,False
9413,Match855,atYear,1925
9414,Match855,homeScores,0
9415,Match855,awayScores,3
9416,TeamWales,isHomeTeam,Match856
9417,TeamEngland,isAwayTeam,Match856
9418,TeamWales,loserOf,Match856
9419,TeamEngland,winnerOf,Match856
9420,Match856,inTournament,TournamentBritishChampionship
9421,Match856,inCity,CitySwansea
9422,Match856,inCountry,CountryWales
9423,Match856,isNeutral,False
9424,Match856,atYear,1925
9425,Match856,homeScores,1
9426,Match856,awayScores,2
9427,TeamBelgium,isHomeTeam,Match857
9428,TeamNetherlands,isAwayTeam,Match857
9429,TeamBelgium,loserOf,Match857
9430,TeamNetherlands,winnerOf,Match857
9431,Match857,inTournament,TournamentFriendly
9432,Match857,inCity,CityAntwerp
9433,Match857,inCountry,CountryBelgium
9434,Match857,isNeutral,False
9435,Match857,atYear,1925
9436,Match857,homeScores,0
9437,Match857,awayScores,1
9438,TeamAustria,isHomeTeam,Match858
9439,TeamSwitzerland,isAwayTeam,Match858
9440,TeamAustria,winnerOf,Match858
9441,TeamSwitzerland,loserOf,Match858
9442,Match858,inTournament,TournamentFriendly
9443,Match858,inCity,CityVienna
9444,Match858,inCountry,CountryAustria
9445,Match858,isNeutral,False
9446,Match858,atYear,1925
9447,Match858,homeScores,2
9448,Match858,awayScores,0
9449,TeamHaiti,isHomeTeam,Match859
9450,TeamJamaica,isAwayTeam,Match859
9451,TeamHaiti,loserOf,Match859
9452,TeamJamaica,winnerOf,Match859
9453,Match859,inTournament,TournamentFriendly
9454,Match859,inCity,CityPort-Au-Prince
9455,Match859,inCountry,CountryHaiti
9456,Match859,isNeutral,False
9457,Match859,atYear,1925
9458,Match859,homeScores,1
9459,Match859,awayScores,2
9460,TeamItaly,isHomeTeam,Match860
9461,TeamFrance,isAwayTeam,Match860
9462,TeamItaly,winnerOf,Match860
9463,TeamFrance,loserOf,Match860
9464,Match860,inTournament,TournamentFriendly
9465,Match860,inCity,CityTurin
9466,Match860,inCountry,CountryItaly
9467,Match860,isNeutral,False
9468,Match860,atYear,1925
9469,Match860,homeScores,7
9470,Match860,awayScores,0
9471,TeamHungary,isHomeTeam,Match861
9472,TeamSwitzerland,isAwayTeam,Match861
9473,TeamHungary,winnerOf,Match861
9474,TeamSwitzerland,loserOf,Match861
9475,Match861,inTournament,TournamentFriendly
9476,Match861,inCity,CityBudapest
9477,Match861,inCountry,CountryHungary
9478,Match861,isNeutral,False
9479,Match861,atYear,1925
9480,Match861,homeScores,5
9481,Match861,awayScores,0
9482,TeamHaiti,isHomeTeam,Match862
9483,TeamJamaica,isAwayTeam,Match862
9484,TeamHaiti,loserOf,Match862
9485,TeamJamaica,winnerOf,Match862
9486,Match862,inTournament,TournamentFriendly
9487,Match862,inCity,CityPort-Au-Prince
9488,Match862,inCountry,CountryHaiti
9489,Match862,isNeutral,False
9490,Match862,atYear,1925
9491,Match862,homeScores,0
9492,Match862,awayScores,3
9493,TeamNetherlands,isHomeTeam,Match864
9494,TeamGermany,isAwayTeam,Match864
9495,TeamNetherlands,winnerOf,Match864
9496,TeamGermany,loserOf,Match864
9497,Match864,inTournament,TournamentFriendly
9498,Match864,inCity,CityAmsterdam
9499,Match864,inCountry,CountryNetherlands
9500,Match864,isNeutral,False
9501,Match864,atYear,1925
9502,Match864,homeScores,2
9503,Match864,awayScores,1
9504,TeamHaiti,isHomeTeam,Match863
9505,TeamJamaica,isAwayTeam,Match863
9506,TeamHaiti,loserOf,Match863
9507,TeamJamaica,winnerOf,Match863
9508,Match863,inTournament,TournamentFriendly
9509,Match863,inCity,CityPort-Au-Prince
9510,Match863,inCountry,CountryHaiti
9511,Match863,isNeutral,False
9512,Match863,atYear,1925
9513,Match863,homeScores,0
9514,Match863,awayScores,1
9515,TeamScotland,isHomeTeam,Match865
9516,TeamEngland,isAwayTeam,Match865
9517,TeamScotland,winnerOf,Match865
9518,TeamEngland,loserOf,Match865
9519,Match865,inTournament,TournamentBritishChampionship
9520,Match865,inCity,CityGlasgow
9521,Match865,inCountry,CountryScotland
9522,Match865,isNeutral,False
9523,Match865,atYear,1925
9524,Match865,homeScores,2
9525,Match865,awayScores,0
9526,TeamTurkey,isHomeTeam,Match866
9527,TeamBulgaria,isAwayTeam,Match866
9528,TeamTurkey,winnerOf,Match866
9529,TeamBulgaria,loserOf,Match866
9530,Match866,inTournament,TournamentFriendly
9531,Match866,inCity,CityIstanbul
9532,Match866,inCountry,CountryTurkey
9533,Match866,isNeutral,False
9534,Match866,atYear,1925
9535,Match866,homeScores,2
9536,Match866,awayScores,1
9537,TeamWales,isHomeTeam,Match867
9538,TeamNorthernIreland,isAwayTeam,Match867
9539,TeamWales,draws,Match867
9540,TeamNorthernIreland,draws,Match867
9541,Match867,inTournament,TournamentBritishChampionship
9542,Match867,inCity,CityWrexham
9543,Match867,inCountry,CountryWales
9544,Match867,isNeutral,False
9545,Match867,atYear,1925
9546,Match867,homeScores,0
9547,Match867,awayScores,0
9548,TeamFrance,isHomeTeam,Match868
9549,TeamAustria,isAwayTeam,Match868
9550,TeamFrance,loserOf,Match868
9551,TeamAustria,winnerOf,Match868
9552,Match868,inTournament,TournamentFriendly
9553,Match868,inCity,CityVincennes
9554,Match868,inCountry,CountryFrance
9555,Match868,isNeutral,False
9556,Match868,atYear,1925
9557,Match868,homeScores,0
9558,Match868,awayScores,4
9559,TeamSwitzerland,isHomeTeam,Match869
9560,TeamNetherlands,isAwayTeam,Match869
9561,TeamSwitzerland,winnerOf,Match869
9562,TeamNetherlands,loserOf,Match869
9563,Match869,inTournament,TournamentFriendly
9564,Match869,inCity,CityZürich
9565,Match869,inCountry,CountrySwitzerland
9566,Match869,isNeutral,False
9567,Match869,atYear,1925
9568,Match869,homeScores,4
9569,Match869,awayScores,1
9570,TeamRomania,isHomeTeam,Match870
9571,TeamTurkey,isAwayTeam,Match870
9572,TeamRomania,loserOf,Match870
9573,TeamTurkey,winnerOf,Match870
9574,Match870,inTournament,TournamentFriendly
9575,Match870,inCity,CityBucharest
9576,Match870,inCountry,CountryRomania
9577,Match870,isNeutral,False
9578,Match870,atYear,1925
9579,Match870,homeScores,1
9580,Match870,awayScores,2
9581,TeamNetherlands,isHomeTeam,Match871
9582,TeamBelgium,isAwayTeam,Match871
9583,TeamNetherlands,winnerOf,Match871
9584,TeamBelgium,loserOf,Match871
9585,Match871,inTournament,TournamentFriendly
9586,Match871,inCity,CityAmsterdam
9587,Match871,inCountry,CountryNetherlands
9588,Match871,isNeutral,False
9589,Match871,atYear,1925
9590,Match871,homeScores,5
9591,Match871,awayScores,0
9592,TeamAustria,isHomeTeam,Match872
9593,TeamHungary,isAwayTeam,Match872
9594,TeamAustria,winnerOf,Match872
9595,TeamHungary,loserOf,Match872
9596,Match872,inTournament,TournamentFriendly
